6,-12.027722695602252,-76.98807526957545,7.558,4,2022-03-18 23:00:00
1,-12.027723768638362,-76.99083070561645,1035.905,1,2022-03-18 20:00:00
4,-12.027723768638362,-76.99083070561645,14.843,1,2022-03-18 20:00:00
6,-12.027723768638362,-76.99083070561645,5.362,1,2022-03-18 20:00:00
1,-12.027723768638362,-76.99083070561645,1216.665,2,2022-03-18 21:00:00
4,-12.027723768638362,-76.99083070561645,19.68,2,2022-03-18 21:00:00
6,-12.027723768638362,-76.99083070561645,6.344,2,2022-03-18 21:00:00
1,-12.027723768638362,-76.99083070561645,1392.323,3,2022-03-18 22:00:00
4,-12.027723768638362,-76.99083070561645,22.062,3,2022-03-18 22:00:00
6,-12.027723768638362,-76.99083070561645,6.737,3,2022-03-18 22:00:00
1,-12.027723768638362,-76.99083070561645,1794.437,4,2022-03-18 23:00:00
4,-12.027723768638362,-76.99083070561645,21.552,4,2022-03-18 23:00:00
6,-12.027723768638362,-76.99083070561645,7.558,4,2022-03-18 23:00:00
1,-12.027725833688141,-76.99634157776305,1035.905,1,2022-03-18 20:00:00
4,-12.027725833688141,-76.99634157776305,14.843,1,2022-03-18 20:00:00
6,-12.027725833688141,-76.99634157776305,5.362,1,2022-03-18 20:00:00
1,-12.027725833688141,-76.99634157776305,1216.665,2,2022-03-18 21:00:00
4,-12.027725833688141,-76.99634157776305,19.68,2,2022-03-18 21:00:00
6,-12.027725833688141,-76.99634157776305,6.344,2,2022-03-18 21:00:00
1,-12.027725833688141,-76.99634157776305,1392.323,3,2022-03-18 22:00:00
4,-12.027725833688141,-76.99634157776305,22.062,3,2022-03-18 22:00:00
6,-12.027725833688141,-76.99634157776305,6.737,3,2022-03-18 22:00:00
1,-12.027725833688141,-76.99634157776305,1794.437,4,2022-03-18 23:00:00
4,-12.027725833688141,-76.99634157776305,21.552,4,2022-03-18 23:00:00
6,-12.027725833688141,-76.99634157776305,7.558,4,2022-03-18 23:00:00
1,-12.027724814666994,-76.99358614167917,1035.905,1,2022-03-18 20:00:00
4,-12.027724814666994,-76.99358614167917,14.843,1,2022-03-18 20:00:00
6,-12.027724814666994,-76.99358614167917,5.362,1,2022-03-18 20:00:00
1,-12.027724814666994,-76.99358614167917,1216.665,2,2022-03-18 21:00:00
4,-12.027724814666994,-76.99358614167917,19.68,2,2022-03-18 21:00:00
6,-12.027724814666994,-76.99358614167917,6.344,2,2022-03-18 21:00:00
1,-12.027724814666994,-76.99358614167917,1392.323,3,2022-03-18 22:00:00
4,-12.027724814666994,-76.99358614167917,22.062,3,2022-03-18 22:00:00
6,-12.027724814666994,-76.99358614167917,6.737,3,2022-03-18 22:00:00
1,-12.027724814666994,-76.99358614167917,1794.437,4,2022-03-18 23:00:00
4,-12.027724814666994,-76.99358614167917,21.552,4,2022-03-18 23:00:00
6,-12.027724814666994,-76.99358614167917,7.558,4,2022-03-18 23:00:00
1,-12.030415408854887,-76.98256304432768,1035.905,1,2022-03-18 20:00:00
4,-12.030415408854887,-76.98256304432768,14.843,1,2022-03-18 20:00:00
6,-12.030415408854887,-76.98256304432768,5.362,1,2022-03-18 20:00:00
1,-12.030415408854887,-76.98256304432768,1216.665,2,2022-03-18 21:00:00
4,-12.030415408854887,-76.98256304432768,19.68,2,2022-03-18 21:00:00
6,-12.030415408854887,-76.98256304432768,6.344,2,2022-03-18 21:00:00
1,-12.030415408854887,-76.98256304432768,1392.323,3,2022-03-18 22:00:00
4,-12.030415408854887,-76.98256304432768,22.062,3,2022-03-18 22:00:00
6,-12.030415408854887,-76.98256304432768,6.737,3,2022-03-18 22:00:00
1,-12.030415408854887,-76.98256304432768,1794.437,4,2022-03-18 23:00:00
4,-12.030415408854887,-76.98256304432768,21.552,4,2022-03-18 23:00:00
6,-12.030415408854887,-76.98256304432768,7.558,4,2022-03-18 23:00:00
1,-12.030416536167891,-76.98531850794043,1035.905,1,2022-03-18 20:00:00
4,-12.030416536167891,-76.98531850794043,14.843,1,2022-03-18 20:00:00
6,-12.030416536167891,-76.98531850794043,5.362,1,2022-03-18 20:00:00
1,-12.030416536167891,-76.98531850794043,1216.665,2,2022-03-18 21:00:00
4,-12.030416536167891,-76.98531850794043,19.68,2,2022-03-18 21:00:00
6,-12.030416536167891,-76.98531850794043,6.344,2,2022-03-18 21:00:00
1,-12.030416536167891,-76.98531850794043,1392.323,3,2022-03-18 22:00:00
4,-12.030416536167891,-76.98531850794043,22.062,3,2022-03-18 22:00:00
6,-12.030416536167891,-76.98531850794043,6.737,3,2022-03-18 22:00:00
1,-12.030416536167891,-76.98531850794043,1794.437,4,2022-03-18 23:00:00
4,-12.030416536167891,-76.98531850794043,21.552,4,2022-03-18 23:00:00
6,-12.030416536167891,-76.98531850794043,7.558,4,2022-03-18 23:00:00
1,-12.030417636467186,-76.98807397157603,1035.905,1,2022-03-18 20:00:00
4,-12.030417636467186,-76.98807397157603,14.843,1,2022-03-18 20:00:00
6,-12.030417636467186,-76.98807397157603,5.362,1,2022-03-18 20:00:00
1,-12.030417636467186,-76.98807397157603,1216.665,2,2022-03-18 21:00:00
4,-12.030417636467186,-76.98807397157603,19.68,2,2022-03-18 21:00:00
6,-12.030417636467186,-76.98807397157603,6.344,2,2022-03-18 21:00:00
1,-12.030417636467186,-76.98807397157603,1392.323,3,2022-03-18 22:00:00
4,-12.030417636467186,-76.98807397157603,22.062,3,2022-03-18 22:00:00
6,-12.030417636467186,-76.98807397157603,6.737,3,2022-03-18 22:00:00
1,-12.030417636467186,-76.98807397157603,1794.437,4,2022-03-18 23:00:00
4,-12.030417636467186,-76.98807397157603,21.552,4,2022-03-18 23:00:00
6,-12.030417636467186,-76.98807397157603,7.558,4,2022-03-18 23:00:00
1,-12.030418709752771,-76.9908294352339,1035.905,1,2022-03-18 20:00:00
4,-12.030418709752771,-76.9908294352339,14.843,1,2022-03-18 20:00:00
6,-12.030418709752771,-76.9908294352339,5.362,1,2022-03-18 20:00:00
1,-12.030418709752771,-76.9908294352339,1216.665,2,2022-03-18 21:00:00
4,-12.030418709752771,-76.9908294352339,19.68,2,2022-03-18 21:00:00
6,-12.030418709752771,-76.9908294352339,6.344,2,2022-03-18 21:00:00
1,-12.030418709752771,-76.9908294352339,1392.323,3,2022-03-18 22:00:00
4,-12.030418709752771,-76.9908294352339,22.062,3,2022-03-18 22:00:00
6,-12.030418709752771,-76.9908294352339,6.737,3,2022-03-18 22:00:00
1,-12.030418709752771,-76.9908294352339,1794.437,4,2022-03-18 23:00:00
4,-12.030418709752771,-76.9908294352339,21.552,4,2022-03-18 23:00:00
6,-12.030418709752771,-76.9908294352339,7.558,4,2022-03-18 23:00:00
1,-12.030420775282792,-76.99634036261425,1035.905,1,2022-03-18 20:00:00
4,-12.030420775282792,-76.99634036261425,14.843,1,2022-03-18 20:00:00
6,-12.030420775282792,-76.99634036261425,5.362,1,2022-03-18 20:00:00
1,-12.030420775282792,-76.99634036261425,1216.665,2,2022-03-18 21:00:00
4,-12.030420775282792,-76.99634036261425,19.68,2,2022-03-18 21:00:00
6,-12.030420775282792,-76.99634036261425,6.344,2,2022-03-18 21:00:00
1,-12.030420775282792,-76.99634036261425,1392.323,3,2022-03-18 22:00:00
4,-12.030420775282792,-76.99634036261425,22.062,3,2022-03-18 22:00:00
6,-12.030420775282792,-76.99634036261425,6.737,3,2022-03-18 22:00:00
1,-12.030420775282792,-76.99634036261425,1794.437,4,2022-03-18 23:00:00
4,-12.030420775282792,-76.99634036261425,21.552,4,2022-03-18 23:00:00
6,-12.030420775282792,-76.99634036261425,7.558,4,2022-03-18 23:00:00
1,-12.030419756024642,-76.99358489891348,1035.905,1,2022-03-18 20:00:00
4,-12.030419756024642,-76.99358489891348,14.843,1,2022-03-18 20:00:00
6,-12.030419756024642,-76.99358489891348,5.362,1,2022-03-18 20:00:00
1,-12.030419756024642,-76.99358489891348,1216.665,2,2022-03-18 21:00:00
4,-12.030419756024642,-76.99358489891348,19.68,2,2022-03-18 21:00:00
6,-12.030419756024642,-76.99358489891348,6.344,2,2022-03-18 21:00:00
1,-12.030419756024642,-76.99358489891348,1392.323,3,2022-03-18 22:00:00
4,-12.030419756024642,-76.99358489891348,22.062,3,2022-03-18 22:00:00
6,-12.030419756024642,-76.99358489891348,6.737,3,2022-03-18 22:00:00
1,-12.030419756024642,-76.99358489891348,1794.437,4,2022-03-18 23:00:00
4,-12.030419756024642,-76.99358489891348,21.552,4,2022-03-18 23:00:00
6,-12.030419756024642,-76.99358489891348,7.558,4,2022-03-18 23:00:00
1,-12.033111476776963,-76.98531718200498,1035.905,1,2022-03-18 20:00:00
4,-12.033111476776963,-76.98531718200498,14.843,1,2022-03-18 20:00:00
6,-12.033111476776963,-76.98531718200498,5.362,1,2022-03-18 20:00:00
1,-12.033111476776963,-76.98531718200498,1216.665,2,2022-03-18 21:00:00
4,-12.033111476776963,-76.98531718200498,19.68,2,2022-03-18 21:00:00
6,-12.033111476776963,-76.98531718200498,6.344,2,2022-03-18 21:00:00
1,-12.033111476776963,-76.98531718200498,1392.323,3,2022-03-18 22:00:00
4,-12.033111476776963,-76.98531718200498,22.062,3,2022-03-18 22:00:00
6,-12.033111476776963,-76.98531718200498,6.737,3,2022-03-18 22:00:00
1,-12.033111476776963,-76.98531718200498,1794.437,4,2022-03-18 23:00:00
4,-12.033111476776963,-76.98531718200498,21.552,4,2022-03-18 23:00:00
6,-12.033111476776963,-76.98531718200498,7.558,4,2022-03-18 23:00:00
1,-12.033110349202014,-76.98256169076873,1035.905,1,2022-03-18 20:00:00
4,-12.033110349202014,-76.98256169076873,14.843,1,2022-03-18 20:00:00
6,-12.033110349202014,-76.98256169076873,5.362,1,2022-03-18 20:00:00
1,-12.033110349202014,-76.98256169076873,1216.665,2,2022-03-18 21:00:00
4,-12.033110349202014,-76.98256169076873,19.68,2,2022-03-18 21:00:00
6,-12.033110349202014,-76.98256169076873,6.344,2,2022-03-18 21:00:00
1,-12.033110349202014,-76.98256169076873,1392.323,3,2022-03-18 22:00:00
4,-12.033110349202014,-76.98256169076873,22.062,3,2022-03-18 22:00:00
6,-12.033110349202014,-76.98256169076873,6.737,3,2022-03-18 22:00:00
1,-12.033110349202014,-76.98256169076873,1794.437,4,2022-03-18 23:00:00
4,-12.033110349202014,-76.98256169076873,21.552,4,2022-03-18 23:00:00
6,-12.033110349202014,-76.98256169076873,7.558,4,2022-03-18 23:00:00
1,-12.03311257733197,-76.98807267326407,1035.905,1,2022-03-18 20:00:00
4,-12.03311257733197,-76.98807267326407,14.843,1,2022-03-18 20:00:00
6,-12.03311257733197,-76.98807267326407,5.362,1,2022-03-18 20:00:00
1,-12.03311257733197,-76.98807267326407,1216.665,2,2022-03-18 21:00:00
4,-12.03311257733197,-76.98807267326407,19.68,2,2022-03-18 21:00:00
6,-12.03311257733197,-76.98807267326407,6.344,2,2022-03-18 21:00:00
1,-12.03311257733197,-76.98807267326407,1392.323,3,2022-03-18 22:00:00
4,-12.03311257733197,-76.98807267326407,22.062,3,2022-03-18 22:00:00
6,-12.03311257733197,-76.98807267326407,6.737,3,2022-03-18 22:00:00
1,-12.03311257733197,-76.98807267326407,1794.437,4,2022-03-18 23:00:00
4,-12.03311257733197,-76.98807267326407,21.552,4,2022-03-18 23:00:00
6,-12.03311257733197,-76.98807267326407,7.558,4,2022-03-18 23:00:00
1,-12.033113650867033,-76.99082816454545,1035.905,1,2022-03-18 20:00:00
4,-12.033113650867033,-76.99082816454545,14.843,1,2022-03-18 20:00:00
6,-12.033113650867033,-76.99082816454545,5.362,1,2022-03-18 20:00:00
1,-12.033113650867033,-76.99082816454545,1216.665,2,2022-03-18 21:00:00
4,-12.033113650867033,-76.99082816454545,19.68,2,2022-03-18 21:00:00
6,-12.033113650867033,-76.99082816454545,6.344,2,2022-03-18 21:00:00
1,-12.033113650867033,-76.99082816454545,1392.323,3,2022-03-18 22:00:00
4,-12.033113650867033,-76.99082816454545,22.062,3,2022-03-18 22:00:00
6,-12.033113650867033,-76.99082816454545,6.737,3,2022-03-18 22:00:00
1,-12.033113650867033,-76.99082816454545,1794.437,4,2022-03-18 23:00:00
4,-12.033113650867033,-76.99082816454545,21.552,4,2022-03-18 23:00:00
6,-12.033113650867033,-76.99082816454545,7.558,4,2022-03-18 23:00:00
1,-12.03580528954897,-76.98256033688392,1035.905,1,2022-03-18 20:00:00
4,-12.03580528954897,-76.98256033688392,14.843,1,2022-03-18 20:00:00
6,-12.03580528954897,-76.98256033688392,5.362,1,2022-03-18 20:00:00
1,-12.03580528954897,-76.98256033688392,1216.665,2,2022-03-18 21:00:00
4,-12.03580528954897,-76.98256033688392,19.68,2,2022-03-18 21:00:00
6,-12.03580528954897,-76.98256033688392,6.344,2,2022-03-18 21:00:00
1,-12.03580528954897,-76.98256033688392,1392.323,3,2022-03-18 22:00:00
4,-12.03580528954897,-76.98256033688392,22.062,3,2022-03-18 22:00:00
6,-12.03580528954897,-76.98256033688392,6.737,3,2022-03-18 22:00:00
1,-12.03580528954897,-76.98256033688392,1794.437,4,2022-03-18 23:00:00
4,-12.03580528954897,-76.98256033688392,21.552,4,2022-03-18 23:00:00
6,-12.03580528954897,-76.98256033688392,7.558,4,2022-03-18 23:00:00
1,-12.03580641738587,-76.98531585575031,1035.905,1,2022-03-18 20:00:00
4,-12.03580641738587,-76.98531585575031,14.843,1,2022-03-18 20:00:00
6,-12.03580641738587,-76.98531585575031,5.362,1,2022-03-18 20:00:00
1,-12.03580641738587,-76.98531585575031,1216.665,2,2022-03-18 21:00:00
4,-12.03580641738587,-76.98531585575031,19.68,2,2022-03-18 21:00:00
6,-12.03580641738587,-76.98531585575031,6.344,2,2022-03-18 21:00:00
1,-12.03580641738587,-76.98531585575031,1392.323,3,2022-03-18 22:00:00
4,-12.03580641738587,-76.98531585575031,22.062,3,2022-03-18 22:00:00
6,-12.03580641738587,-76.98531585575031,6.737,3,2022-03-18 22:00:00
1,-12.03580641738587,-76.98531585575031,1794.437,4,2022-03-18 23:00:00
4,-12.03580641738587,-76.98531585575031,21.552,4,2022-03-18 23:00:00
6,-12.03580641738587,-76.98531585575031,7.558,4,2022-03-18 23:00:00
1,-12.035807518196595,-76.98807137463956,1035.905,1,2022-03-18 20:00:00
4,-12.035807518196595,-76.98807137463956,14.843,1,2022-03-18 20:00:00
6,-12.035807518196595,-76.98807137463956,5.362,1,2022-03-18 20:00:00
1,-12.035807518196595,-76.98807137463956,1216.665,2,2022-03-18 21:00:00
4,-12.035807518196595,-76.98807137463956,19.68,2,2022-03-18 21:00:00
6,-12.035807518196595,-76.98807137463956,6.344,2,2022-03-18 21:00:00
1,-12.035807518196595,-76.98807137463956,1392.323,3,2022-03-18 22:00:00
4,-12.035807518196595,-76.98807137463956,22.062,3,2022-03-18 22:00:00
6,-12.035807518196595,-76.98807137463956,6.737,3,2022-03-18 22:00:00
1,-12.035807518196595,-76.98807137463956,1794.437,4,2022-03-18 23:00:00
4,-12.035807518196595,-76.98807137463956,21.552,4,2022-03-18 23:00:00
6,-12.035807518196595,-76.98807137463956,7.558,4,2022-03-18 23:00:00
1,-12.03580859198114,-76.99082689355112,1035.905,1,2022-03-18 20:00:00
4,-12.03580859198114,-76.99082689355112,14.843,1,2022-03-18 20:00:00
6,-12.03580859198114,-76.99082689355112,5.362,1,2022-03-18 20:00:00
1,-12.03580859198114,-76.99082689355112,1216.665,2,2022-03-18 21:00:00
4,-12.03580859198114,-76.99082689355112,19.68,2,2022-03-18 21:00:00
6,-12.03580859198114,-76.99082689355112,6.344,2,2022-03-18 21:00:00
1,-12.03580859198114,-76.99082689355112,1392.323,3,2022-03-18 22:00:00
4,-12.03580859198114,-76.99082689355112,22.062,3,2022-03-18 22:00:00
6,-12.03580859198114,-76.99082689355112,6.737,3,2022-03-18 22:00:00
1,-12.03580859198114,-76.99082689355112,1794.437,4,2022-03-18 23:00:00
4,-12.03580859198114,-76.99082689355112,21.552,4,2022-03-18 23:00:00
6,-12.03580859198114,-76.99082689355112,7.558,4,2022-03-18 23:00:00
1,-12.035809638739506,-76.99358241248439,1035.905,1,2022-03-18 20:00:00
4,-12.035809638739506,-76.99358241248439,14.843,1,2022-03-18 20:00:00
6,-12.035809638739506,-76.99358241248439,5.362,1,2022-03-18 20:00:00
1,-12.035809638739506,-76.99358241248439,1216.665,2,2022-03-18 21:00:00
4,-12.035809638739506,-76.99358241248439,19.68,2,2022-03-18 21:00:00
6,-12.035809638739506,-76.99358241248439,6.344,2,2022-03-18 21:00:00
1,-12.035809638739506,-76.99358241248439,1392.323,3,2022-03-18 22:00:00
4,-12.035809638739506,-76.99358241248439,22.062,3,2022-03-18 22:00:00
6,-12.035809638739506,-76.99358241248439,6.737,3,2022-03-18 22:00:00
1,-12.035809638739506,-76.99358241248439,1794.437,4,2022-03-18 23:00:00
4,-12.035809638739506,-76.99358241248439,21.552,4,2022-03-18 23:00:00
6,-12.035809638739506,-76.99358241248439,7.558,4,2022-03-18 23:00:00
1,-12.03849907476449,-76.97980343619348,1035.905,1,2022-03-18 20:00:00
4,-12.03849907476449,-76.97980343619348,14.843,1,2022-03-18 20:00:00
6,-12.03849907476449,-76.97980343619348,5.362,1,2022-03-18 20:00:00
1,-12.03849907476449,-76.97980343619348,1216.665,2,2022-03-18 21:00:00
4,-12.03849907476449,-76.97980343619348,19.68,2,2022-03-18 21:00:00
6,-12.03849907476449,-76.97980343619348,6.344,2,2022-03-18 21:00:00
1,-12.03849907476449,-76.97980343619348,1392.323,3,2022-03-18 22:00:00
4,-12.03849907476449,-76.97980343619348,22.062,3,2022-03-18 22:00:00
6,-12.03849907476449,-76.97980343619348,6.737,3,2022-03-18 22:00:00
1,-12.03849907476449,-76.97980343619348,1794.437,4,2022-03-18 23:00:00
4,-12.03849907476449,-76.97980343619348,21.552,4,2022-03-18 23:00:00
6,-12.03849907476449,-76.97980343619348,7.558,4,2022-03-18 23:00:00
1,-12.038500229895755,-76.98255898267325,1035.905,1,2022-03-18 20:00:00
4,-12.038500229895755,-76.98255898267325,14.843,1,2022-03-18 20:00:00
6,-12.038500229895755,-76.98255898267325,5.362,1,2022-03-18 20:00:00
1,-12.038500229895755,-76.98255898267325,1216.665,2,2022-03-18 21:00:00
4,-12.038500229895755,-76.98255898267325,19.68,2,2022-03-18 21:00:00
6,-12.038500229895755,-76.98255898267325,6.344,2,2022-03-18 21:00:00
1,-12.038500229895755,-76.98255898267325,1392.323,3,2022-03-18 22:00:00
4,-12.038500229895755,-76.98255898267325,22.062,3,2022-03-18 22:00:00
6,-12.038500229895755,-76.98255898267325,6.737,3,2022-03-18 22:00:00
1,-12.038500229895755,-76.98255898267325,1794.437,4,2022-03-18 23:00:00
4,-12.038500229895755,-76.98255898267325,21.552,4,2022-03-18 23:00:00
6,-12.038500229895755,-76.98255898267325,7.558,4,2022-03-18 23:00:00
1,-12.038501357994608,-76.98531452917643,1035.905,1,2022-03-18 20:00:00
4,-12.038501357994608,-76.98531452917643,14.843,1,2022-03-18 20:00:00
6,-12.038501357994608,-76.98531452917643,5.362,1,2022-03-18 20:00:00
1,-12.038501357994608,-76.98531452917643,1216.665,2,2022-03-18 21:00:00
4,-12.038501357994608,-76.98531452917643,19.68,2,2022-03-18 21:00:00
6,-12.038501357994608,-76.98531452917643,6.344,2,2022-03-18 21:00:00
1,-12.038501357994608,-76.98531452917643,1392.323,3,2022-03-18 22:00:00
4,-12.038501357994608,-76.98531452917643,22.062,3,2022-03-18 22:00:00
6,-12.038501357994608,-76.98531452917643,6.737,3,2022-03-18 22:00:00
1,-12.038501357994608,-76.98531452917643,1794.437,4,2022-03-18 23:00:00
4,-12.038501357994608,-76.98531452917643,21.552,4,2022-03-18 23:00:00
6,-12.038501357994608,-76.98531452917643,7.558,4,2022-03-18 23:00:00
1,-12.03850245906106,-76.9880700757025,1035.905,1,2022-03-18 20:00:00
4,-12.03850245906106,-76.9880700757025,14.843,1,2022-03-18 20:00:00
6,-12.03850245906106,-76.9880700757025,5.362,1,2022-03-18 20:00:00
1,-12.03850245906106,-76.9880700757025,1216.665,2,2022-03-18 21:00:00
4,-12.03850245906106,-76.9880700757025,19.68,2,2022-03-18 21:00:00
6,-12.03850245906106,-76.9880700757025,6.344,2,2022-03-18 21:00:00
1,-12.03850245906106,-76.9880700757025,1392.323,3,2022-03-18 22:00:00
4,-12.03850245906106,-76.9880700757025,22.062,3,2022-03-18 22:00:00
6,-12.03850245906106,-76.9880700757025,6.737,3,2022-03-18 22:00:00
1,-12.03850245906106,-76.9880700757025,1794.437,4,2022-03-18 23:00:00
4,-12.03850245906106,-76.9880700757025,21.552,4,2022-03-18 23:00:00
6,-12.03850245906106,-76.9880700757025,7.558,4,2022-03-18 23:00:00
1,-12.038503533095097,-76.99082562225084,1035.905,1,2022-03-18 20:00:00
4,-12.038503533095097,-76.99082562225084,14.843,1,2022-03-18 20:00:00
6,-12.038503533095097,-76.99082562225084,5.362,1,2022-03-18 20:00:00
1,-12.038503533095097,-76.99082562225084,1216.665,2,2022-03-18 21:00:00
4,-12.038503533095097,-76.99082562225084,19.68,2,2022-03-18 21:00:00
6,-12.038503533095097,-76.99082562225084,6.344,2,2022-03-18 21:00:00
1,-12.038503533095097,-76.99082562225084,1392.323,3,2022-03-18 22:00:00
4,-12.038503533095097,-76.99082562225084,22.062,3,2022-03-18 22:00:00
6,-12.038503533095097,-76.99082562225084,6.737,3,2022-03-18 22:00:00
1,-12.038503533095097,-76.99082562225084,1794.437,4,2022-03-18 23:00:00
4,-12.038503533095097,-76.99082562225084,21.552,4,2022-03-18 23:00:00
6,-12.038503533095097,-76.99082562225084,7.558,4,2022-03-18 23:00:00
1,-12.038504580096719,-76.99358116882095,1035.905,1,2022-03-18 20:00:00
4,-12.038504580096719,-76.99358116882095,14.843,1,2022-03-18 20:00:00
6,-12.038504580096719,-76.99358116882095,5.362,1,2022-03-18 20:00:00
1,-12.038504580096719,-76.99358116882095,1216.665,2,2022-03-18 21:00:00
4,-12.038504580096719,-76.99358116882095,19.68,2,2022-03-18 21:00:00
6,-12.038504580096719,-76.99358116882095,6.344,2,2022-03-18 21:00:00
1,-12.038504580096719,-76.99358116882095,1392.323,3,2022-03-18 22:00:00
